,P00,P01,P10,P11
2619,0.9995629437629759,0.0004370562370240503,0.021456351421246234,0.9785436485787536
2620,0.9995629510356218,0.00043704896437826935,0.021455470063070123,0.9785445299369299
2621,0.9995629596981569,0.0004370403018431281,0.021454415539862798,0.9785455844601372
2622,0.9995629686274763,0.0004370313725237309,0.021453332040070838,0.9785466679599292
2623,0.9995629767267961,0.00043702327320393173,0.02145235408043164,0.9785476459195683
2624,0.9995629860226275,0.0004370139773724442,0.02145122529647091,0.9785487747035291
2625,0.999562993815612,0.00043700618438807375,0.021450289364399848,0.9785497106356003
2626,0.9995630030156081,0.0004369969843919545,0.021449173799943794,0.9785508262000562
2627,0.9995630118981265,0.000436988101873469,0.02144810592679027,0.9785518940732096
2628,0.9995630201319078,0.0004369798680921418,0.021447116201705314,0.9785528837982946
2629,0.9995630283411723,0.00043697165882773903,0.021446127523899697,0.9785538724761003
2630,0.9995630359389726,0.0004369640610274663,0.021445213507527008,0.9785547864924731
2631,0.9995630445066065,0.0004369554933934504,0.02144418154516756,0.9785558184548325
2632,0.999563052729968,0.00043694727003189737,0.021443194779894613,0.9785568052201054
2633,0.9995630609868897,0.00043693901311025763,0.021442204083215517,0.9785577959167844
2634,0.9995630693787377,0.0004369306212623202,0.021441197932973437,0.9785588020670265
2635,0.9995630784292425,0.0004369215707574721,0.021440112269456975,0.9785598877305431
2636,0.9995630880124476,0.00043691198755247003,0.021438964742313812,0.9785610352576861
2637,0.9995630972015676,0.0004369027984324722,0.021437873070283876,0.978562126929716
2638,0.9995631067601731,0.0004368932398268611,0.021436732707303157,0.9785632672926968
2639,0.999563115598556,0.00043688440144394673,0.02143568641335027,0.9785643135866497
2640,0.9995631239133076,0.0004368760866923732,0.02143469819985632,0.9785653018001437
2641,0.9995631329890206,0.00043686701097942886,0.02143361623360796,0.9785663837663919
2642,0.9995631415270129,0.00043685847298715805,0.021432603769460948,0.978567396230539
2643,0.9995631507146475,0.00043684928535256363,0.021431511617474305,0.9785684883825257
2644,0.9995631582798052,0.00043684172019477045,0.021430619450669035,0.978569380549331
2645,0.9995631661015051,0.0004368338984949419,0.02142969151698646,0.9785703084830135
2646,0.9995631746908338,0.0004368253091662137,0.021428672491093936,0.9785713275089061
2647,0.9995631842576133,0.00043681574238673874,0.021427535718137245,0.9785724642818627
2648,0.9995631931950528,0.00043680680494720994,0.0214264876012375,0.9785735123987624
2649,0.9995632027243336,0.000436797275666357,0.02142536103431537,0.9785746389656846
2650,0.9995632106176547,0.0004367893823451827,0.021424439194887398,0.9785755608051125
2651,0.9995632195152684,0.00043678048473158316,0.021423388346283875,0.978576611653716
2652,0.9995632273628674,0.0004367726371326197,0.021422467778906395,0.9785775322210936
2653,0.9995632364310458,0.0004367635689541202,0.021421397679154342,0.9785786023208456
2654,0.9995632453542638,0.00043675464573616677,0.021420350864368092,0.9785796491356318
2655,0.99956325340835,0.0004367465916500313,0.021419408802901118,0.9785805911970988
2656,0.9995632621788174,0.00043673782118260805,0.021418377813163227,0.9785816221868368
2657,0.9785827300049197,0.021417269995080312,0.00043672838148957484,0.9995632716185104
2658,0.9995632802542312,0.00043671974576872116,0.02141626631727867,0.9785837336827213
2659,0.999563288101696,0.00043671189830393476,0.021415350385105284,0.9785846496148947
2660,0.999563296880438,0.0004367031195620525,0.021414322698863425,0.9785856773011365
2661,0.9995633063198271,0.0004366936801728035,0.021413216870172013,0.978586783129828
2662,0.9995633150756945,0.0004366849243053906,0.021412203006757623,0.9785877969932424
2663,0.9995633235268885,0.00043667647311153724,0.021411220742122036,0.9785887792578779
2664,0.9995633316802252,0.0004366683197748638,0.021410272063550877,0.978589727936449
2665,0.9995633411038422,0.00043665889615783276,0.021409170569425325,0.9785908294305747
2666,0.9995633493715592,0.00043665062844073973,0.02140821795395299,0.9785917820460471
2667,0.9995633567295018,0.0004366432704981145,0.021407364464239197,0.9785926355357609
2668,0.9995633653866569,0.00043663461334309136,0.021406357432247277,0.9785936425677527
2669,0.999563374925945,0.0004366250740549127,0.021405248313604675,0.9785947516863953
2670,0.9995633829019256,0.00043661709807446043,0.021404334582687923,0.978595665417312
2671,0.9785967005493723,0.02140329945062768,0.00043660817102554437,0.9995633918289745
2672,0.9995633972297876,0.00043660277021246517,0.021402679680248022,0.978597320319752
2673,0.9995634054311001,0.00043659456889993096,0.021401729437629715,0.9785982705623703
2674,0.999563412660722,0.0004365873392779422,0.021400896077308246,0.9785991039226917
2675,0.9995634202069302,0.00043657979306982534,0.021400024015119284,0.9785999759848807
2676,0.9995634284765837,0.00043657152341625236,0.02139906895535212,0.978600931044648
2677,0.9995634375387668,0.0004365624612331838,0.021398023020816052,0.9786019769791839
2678,0.9995634457054301,0.00043655429456989877,0.02139708788127442,0.9786029121187256
2679,0.9995634551783013,0.0004365448216987415,0.021395992885537254,0.9786040071144627
2680,0.9995634617572959,0.0004365382427041338,0.02139524805423956,0.9786047519457605
2681,0.9995634697946704,0.0004365302053297352,0.021394324252888446,0.9786056757471117
2682,0.9995634777649303,0.00043652223506976607,0.02139340984872781,0.978606590151272
2683,0.999563484699293,0.00043651530070695587,0.02139261657972912,0.9786073834202709
2684,0.9995634921960745,0.00043650780392540535,0.02139175653273721,0.9786082434672627
2685,0.9995635016208481,0.00043649837915195604,0.021390670814464503,0.9786093291855356
2686,0.9995635094043415,0.00043649059565849105,0.02138979006929926,0.9786102099307008
2687,0.9995635151786169,0.00043648482138315177,0.02138913155283375,0.9786108684471663
2688,0.9995635236395066,0.0004364763604934251,0.02138816203548178,0.9786118379645182
2689,0.9995635324413799,0.00043646755862013665,0.021387157800039032,0.978612842199961
2690,0.9995635420529533,0.0004364579470467639,0.021386055881480754,0.9786139441185192
2691,0.9995635509786078,0.0004364490213921894,0.021385052202017387,0.9786149477979826
2692,0.9995635600809999,0.0004364399190000549,0.021384017586655063,0.9786159824133449
2693,0.9995635653816264,0.0004364346183736201,0.021383421300011366,0.9786165786999886
2694,0.9995635739735373,0.00043642602646264817,0.02138244157385177,0.9786175584261483
2695,0.9995635826174447,0.00043641738255525915,0.02138146129276629,0.9786185387072337
2696,0.9995635903264152,0.00043640967358474724,0.02138058936301707,0.978619410636983
2697,0.9995635985856002,0.0004364014143997907,0.021379652371055012,0.9786203476289449
2698,0.9995636070233996,0.0004363929766004352,0.021378696804825518,0.9786213031951745
2699,0.9995636159741513,0.000436384025848671,0.02137768181761261,0.9786223181823873
2700,0.9995636252353722,0.0004363747646277365,0.02137663481810535,0.9786233651818947
2701,0.9995636313472286,0.00043636865277146396,0.02137595322901437,0.9786240467709857
2702,0.9995636400220841,0.0004363599779159278,0.021374969991783017,0.978625030008217
2703,0.9995636491534051,0.00043635084659488573,0.0213739386828187,0.9786260613171813
2704,0.9995636571964884,0.00043634280351164274,0.021373038500335274,0.9786269614996647
2705,0.9995636657068879,0.0004363342931120059,0.021372079589258994,0.978627920410741
2706,0.9995636717514516,0.0004363282485483678,0.02137140207722742,0.9786285979227726
2707,0.9995636794649226,0.0004363205350773696,0.02137053256293128,0.9786294674370686
2708,0.9995636868805544,0.00043631311944557775,0.02136969894305514,0.9786303010569448
2709,0.9995636955685268,0.00043630443147332386,0.02136872065318034,0.9786312793468197
2710,0.9995637010243427,0.00043629897565734593,0.021368112015718123,0.9786318879842818
2711,0.999563709204062,0.0004362907959380037,0.02136719212253696,0.9786328078774631
2712,0.9995637184579915,0.00043628154200851875,0.02136615097264811,0.9786338490273518
2713,0.9995637280038933,0.00043627199610679846,0.021365081641296146,0.9786349183587039
2714,0.9995637355420808,0.00043626445791917134,0.02136425161518023,0.9786357483848198
2715,0.9995637444932188,0.0004362555067810925,0.02136324755873367,0.9786367524412662
2716,0.9995637533986753,0.0004362466013246888,0.021362254749219493,0.9786377452507805
2717,0.999563761684236,0.00043623831576397755,0.02136133391210662,0.9786386660878933
2718,0.9995637673148143,0.000436232685185675,0.021360708557989574,0.9786392914420105
2719,0.9995637766419971,0.00043622335800278124,0.02135965963335772,0.9786403403666423
2720,0.9995637853494763,0.00043621465052367045,0.021358698117325953,0.9786413018826742
2721,0.9995637893268731,0.0004362106731269482,0.021358259046698788,0.9786417409533011
2722,0.9995637977969355,0.00043620220306449654,0.02135731402829148,0.9786426859717084
2723,0.9995638058389312,0.0004361941610688134,0.02135642209916677,0.9786435779008331
2724,0.9995638143228748,0.00043618567712523323,0.021355478683389446,0.9786445213166105
2725,0.9995638221281447,0.0004361778718553889,0.021354614735929364,0.9786453852640705
2726,0.999563831075069,0.00043616892493097644,0.021353619720438546,0.9786463802795614
2727,0.9995638400990163,0.00043615990098370587,0.02135262086964326,0.9786473791303568
2728,0.999563849614782,0.00043615038521797883,0.021351563774735283,0.9786484362252647
2729,0.9995638575805572,0.0004361424194427775,0.021350697485659924,0.97864930251434
2730,0.9995638657719926,0.0004361342280072998,0.021349791737722588,0.9786502082622773
2731,0.9995638731819813,0.00043612681801870454,0.02134897481669532,0.9786510251833047
2732,0.9995638806608369,0.00043611933916306217,0.02134814900210509,0.978651850997895
2733,0.9995638900507845,0.0004361099492155064,0.021347103403287816,0.9786528965967122
2734,0.9995638975674136,0.0004361024325863519,0.021346287410021206,0.9786537125899788
2735,0.9995639060960497,0.0004360939039502728,0.021345346325453006,0.978654653674547
2736,0.9995639147036615,0.0004360852963385805,0.021344399513574183,0.9786556004864257
2737,0.9995639238630684,0.0004360761369316676,0.021343389492557048,0.9786566105074429
2738,0.999563932711725,0.00043606728827499545,0.021342422458760307,0.9786575775412397
2739,0.9995639399736742,0.00043606002632588423,0.0213416297516198,0.9786583702483803
2740,0.9995639483423006,0.00043605165769948614,0.02134070946400918,0.9786592905359908
2741,0.9995639565818498,0.0004360434181502153,0.02133980623649005,0.97866019376351
2742,0.9995639644118557,0.00043603558814432755,0.021338949646854125,0.9786610503531458
2743,0.9995639730140616,0.0004360269859383341,0.021338005759156498,0.9786619942408435
2744,0.9995639820058069,0.0004360179941931225,0.021337019910929955,0.9786629800890702
2745,0.9995639909572468,0.00043600904275321796,0.021336044368408406,0.9786639556315916
2746,0.9995639997205427,0.0004360002794572892,0.021335089945603396,0.9786649100543966
2747,0.9995640087744342,0.0004359912255657945,0.021334100597421413,0.9786658994025785
2748,0.9995640163649456,0.0004359836350543355,0.02133327999961624,0.9786667200003837
2749,0.9995640250280728,0.0004359749719271879,0.021332332954208052,0.9786676670457919
2750,0.9995640323893162,0.000435967610683831,0.021331534967649803,0.9786684650323503
2751,0.9995640415845822,0.0004359584154177747,0.021330526665274338,0.9786694733347256
2752,0.9995640494355323,0.0004359505644676539,0.021329681994719737,0.9786703180052801
2753,0.9995640574271536,0.00043594257284638646,0.0213288135245774,0.9786711864754225
2754,0.9995640656664562,0.00043593433354380474,0.021327917654810326,0.9786720823451898
2755,0.9995640748274316,0.0004359251725684181,0.021326918138204875,0.9786730818617952
2756,0.999564083895367,0.000435916104633084,0.021325938448100448,0.9786740615518995
2757,0.9995640911857469,0.0004359088142531448,0.02132515598997646,0.9786748440100236
2758,0.9995640982177495,0.0004359017822505271,0.02132439394253738,0.9786756060574626
2759,0.9995641046486627,0.00043589535133729503,0.02132369707786777,0.9786763029221323
2760,0.9995641123568323,0.0004358876431677938,0.021322860352136565,0.9786771396478634
2761,0.9995641210304264,0.000435878969573618,0.021321919190044353,0.9786780808099557
2762,0.9995641269959951,0.0004358730040049232,0.021321279859288812,0.9786787201407112
2763,0.9995641355762267,0.0004358644237733353,0.021320348330739754,0.9786796516692602
2764,0.9995641430143276,0.00043585698567238224,0.021319549203558795,0.9786804507964412
2765,0.978681111960149,0.021318888039851176,0.0004358508534520664,0.9995641491465479
2766,0.9995641581566198,0.00043584184338024787,0.021317909457455306,0.9786820905425447
2767,0.9995641662007153,0.0004358337992847986,0.021317049352004493,0.9786829506479955
2768,0.9995641737245072,0.00043582627549277795,0.02131624014227023,0.9786837598577297
2769,0.999564179843247,0.00043582015675295064,0.02131558196575319,0.9786844180342468
2770,0.9995641868122916,0.00043581318770826284,0.021314830962225247,0.9786851690377747
2771,0.9995641947822052,0.0004358052177948588,0.021313971637257678,0.9786860283627423
2772,0.9995642033913966,0.0004357966086033556,0.021313045184474414,0.9786869548155257
2773,0.9995642123007088,0.0004357876992911062,0.021312088262127864,0.9786879117378722
2774,0.9995642204643466,0.000435779535653483,0.021311217986258596,0.9786887820137414
2775,0.9995642281041941,0.00043577189580590596,0.02131040052982749,0.9786895994701725
2776,0.9995642363693138,0.00043576363068613616,0.021309513148312625,0.9786904868516875
2777,0.9995642450780663,0.00043575492193376024,0.021308579604715917,0.9786914203952841
2778,0.9995642524751788,0.0004357475248212301,0.02130779282145114,0.9786922071785489
2779,0.9995642590472578,0.000435740952742226,0.021307090288034073,0.978692909711966
2780,0.9995642650842359,0.0004357349157641247,0.021306444061958366,0.9786935559380415
2781,0.9995642730921462,0.00043572690785375923,0.021305585339836914,0.978694414660163
2782,0.9995642805041197,0.0004357194958802894,0.02130479509904445,0.9786952049009555
2783,0.999564288505163,0.0004357114948369841,0.02130394002003028,0.9786960599799698
2784,0.9995642968875258,0.0004357031124742135,0.02130304511258858,0.9786969548874114
2785,0.9995643035900309,0.0004356964099691311,0.021302334385076872,0.9786976656149231
2786,0.9995643109944302,0.00043568900556975647,0.021301544430049033,0.9786984555699509
2787,0.9995643197560804,0.0004356802439196047,0.02130060699282048,0.9786993930071796
2788,0.9995643256984081,0.00043567430159177964,0.02129998145880542,0.9787000185411947
2789,0.9995643344069963,0.00043566559300370567,0.021299049751228052,0.9787009502487719
2790,0.9995643427508764,0.0004356572491236793,0.021298166969154347,0.9787018330308456
2791,0.9995643504777607,0.00043564952223931156,0.021297348920549682,0.9787026510794503
2792,0.999564358859701,0.0004356411402991397,0.021296457139217243,0.9787035428607828
2793,0.9995643672170184,0.0004356327829816034,0.021295571704990267,0.9787044282950097
2794,0.999564374993523,0.00043562500647696087,0.021294749962459343,0.9787052500375406
2795,0.9995643836154094,0.0004356163845904896,0.021293833107716383,0.9787061668922835
2796,0.9995643912166827,0.0004356087833173468,0.02129303296505067,0.9787069670349494
2797,0.9995643989317046,0.00043560106829541276,0.021292216332558393,0.9787077836674415
2798,0.999564406341937,0.00043559365806299815,0.021291433483966848,0.9787085665160331
2799,0.999564414746059,0.0004355852539411212,0.02129054209310778,0.9787094579068922
2800,0.9995644214644339,0.00043557853556601737,0.0212898363914647,0.9787101636085352
2801,0.9995644303259338,0.0004355696740661648,0.021288894731820107,0.9787111052681798
2802,0.9995644377307211,0.00043556226927881633,0.021288121127266083,0.978711878872734
2803,0.9995644459128894,0.00043555408711059245,0.021287257078212555,0.9787127429217876
2804,0.9995644526801978,0.0004355473198022534,0.021286546349491633,0.9787134536505084
2805,0.9995644594608892,0.0004355405391107782,0.021285831477128606,0.9787141685228715
2806,0.9995644670214938,0.0004355329785061482,0.021285033723058764,0.9787149662769412
2807,0.999564475005639,0.00043552499436095996,0.02128419230386984,0.9787158076961302
2808,0.9995644825633414,0.0004355174366586227,0.021283398809526274,0.9787166011904737
2809,0.9995644910085615,0.0004355089914385449,0.021282508403197616,0.9787174915968023
2810,0.999564497724515,0.0004355022754849127,0.021281807874432936,0.978718192125567
2811,0.999564506342413,0.0004354936575869875,0.02128089804390779,0.9787191019560921
2812,0.9995645147298066,0.000435485270193525,0.021280020590329417,0.9787199794096705
2813,0.9995645230157939,0.00043547698420613273,0.02127915350047692,0.9787208464995231
2814,0.9995645309029209,0.00043546909707911153,0.02127832893757719,0.9787216710624229
2815,0.9995645399277214,0.0004354600722785222,0.02127737676668375,0.9787226232333162
2816,0.9995645478240103,0.00043545217598977567,0.02127656117336823,0.9787234388266317
2817,0.9995645542256775,0.0004354457743225124,0.021275894154313142,0.9787241058456868
2818,0.9995645614739859,0.00043543852601404126,0.021275134803242175,0.9787248651967577
2819,0.9995645700221326,0.000435429977867346,0.02127423676168156,0.9787257632383184
2820,0.9995645778560731,0.0004354221439268663,0.02127342293694394,0.978726577063056
2821,0.9995645860683744,0.00043541393162560517,0.02127256468136099,0.978727435318639
2822,0.9995645931650655,0.0004354068349344802,0.021271827694241786,0.9787281723057583
2823,0.9995646005564879,0.00043539944351210426,0.02127105593105205,0.978728944068948
2824,0.9995646079527495,0.0004353920472505638,0.021270284951841252,0.9787297150481589
2825,0.9995646155610008,0.0004353844389991074,0.02126949154533322,0.9787305084546667
2826,0.999564624200255,0.0004353757997450245,0.02126858845904878,0.9787314115409511
2827,0.9995646317588869,0.0004353682411131954,0.021267808047332495,0.9787321919526675
2828,0.9995646380172981,0.00043536198270182914,0.021267160017293275,0.9787328399827067
2829,0.9995646467530811,0.0004353532469189242,0.021266296196166105,0.9787337038038338
2830,0.9995661132004687,0.00043388679953125715,0.02126232097761324,0.9787376790223868
2831,0.9996363912804517,0.00036360871954823867,0.020988898253958364,0.9790111017460417
2832,0.999636569781816,0.00036343021818401137,0.021058141969324904,0.9789418580306751
2833,0.9996359300296795,0.0003640699703204079,0.021183353385163025,0.9788166466148369
2834,0.9996382819613376,0.00036171803866239405,0.01795783397885345,0.9820421660211466
2835,0.9996382803798505,0.00036171962014947917,0.0179789613778524,0.9820210386221476
2836,0.9996363391479213,0.00036366085207879877,0.021178619784087648,0.9788213802159124
2837,0.9996358579037649,0.00036414209623508937,0.02127887592868673,0.9787211240713133
2838,0.9996355993024733,0.000364400697526828,0.02030865123069929,0.9796913487693008
2839,0.9996390219321442,0.00036097806785579794,0.017889393323989457,0.9821106066760105
2840,0.9996390553956273,0.0003609446043727103,0.017885704075920685,0.9821142959240793
2841,0.9996391282326266,0.00036087176737347127,0.017878386780808445,0.9821216132191916
2842,0.9996392030085617,0.0003607969914384137,0.017871062804496646,0.9821289371955033
2843,0.9996392648697541,0.00036073513024600305,0.01786489651429464,0.9821351034857053
2844,0.9996393314782686,0.00036066852173146876,0.017858403179555192,0.9821415968204449
2845,0.9996393663361053,0.0003606336638946902,0.017854164399164228,0.9821458356008357
2846,0.9996394525873733,0.0003605474126267759,0.01784596438416996,0.98215403561583
2847,0.9996395506050055,0.00036044939499442773,0.017837174790499913,0.9821628252095002
2848,0.9996395907548348,0.0003604092451652381,0.01783330209701697,0.982166697902983
2849,0.9996396349382229,0.00036036506177706184,0.017829018325231077,0.9821709816747688
2850,0.9996396667159017,0.00036033328409833194,0.01782518195412861,0.9821748180458714
2851,0.9996397696851181,0.00036023031488181757,0.01781627084618935,0.9821837291538107
2852,0.9996398132145937,0.000360186785406366,0.017811951287827307,0.9821880487121727
2853,0.9996398848600111,0.0003601151399888863,0.01780541773288766,0.9821945822671122
2854,0.9996399381554076,0.00036006184459234095,0.01780044425290295,0.9821995557470972
2855,0.9996399916880264,0.00036000831197361197,0.017795468306499144,0.9822045316935007
2856,0.9996400450150406,0.00035995498495952123,0.017790572187498476,0.9822094278125016
2857,0.9996400913568346,0.0003599086431653601,0.01778631880369294,0.9822136811963071
2858,0.9996400913547415,0.0003599086452584667,0.017786318315988852,0.9822136816840111
2859,0.9996401085355059,0.0003598914644940544,0.01778465290659423,0.9822153470934056
2860,0.99964016565888,0.0003598343411199625,0.01777950120990505,0.982220498790095
2861,0.9996401989363488,0.0003598010636512083,0.01777645821081042,0.9822235417891896
2862,0.9996402286258897,0.0003597713741102526,0.017773746560659217,0.9822262534393408
2863,0.9996402591689838,0.0003597408310161395,0.017770943695080848,0.9822290563049191
2864,0.999640301140712,0.0003596988592880179,0.01776713322361507,0.9822328667763849
2865,0.9996403428807754,0.0003596571192245259,0.01776337361069936,0.9822366263893006
2866,0.9996403585024705,0.0003596414975295766,0.01776196368256729,0.9822380363174328
2867,0.9996403855257614,0.000359614474238682,0.0177595188396892,0.9822404811603108
2868,0.9996404185893076,0.0003595814106923287,0.017756542913676412,0.9822434570863237
2869,0.9996404306721927,0.00035956932780728036,0.017755457932343913,0.982244542067656
2870,0.9996404509570602,0.0003595490429397732,0.01775363711448817,0.9822463628855119
2871,0.9996404812496338,0.0003595187503662708,0.017750919550031375,0.9822490804499686
2872,0.999640498973456,0.0003595010265440241,0.01774933243822892,0.982250667561771
2873,0.9996405264301303,0.00035947356986956676,0.01774687833743747,0.9822531216625625
2874,0.9996405306144996,0.00035946938550035745,0.017746508193286638,0.9822534918067133
2875,0.9996405443042699,0.0003594556957301959,0.01774528872522608,0.9822547112747739
2876,0.9996405683906259,0.00035943160937411595,0.017743138597271637,0.9822568614027283
2877,0.9996405807568527,0.00035941924314735466,0.01774203499293429,0.9822579650070656
2878,0.9996405875944554,0.0003594124055446372,0.017741433232366,0.982258566767634
2879,0.9996405894738853,0.0003594105261147272,0.01774127026417741,0.9822587297358225
2880,0.9996405934243038,0.0003594065756962072,0.017740920863900066,0.9822590791361
2881,0.9996406032807607,0.0003593967192393399,0.017740041899482133,0.9822599581005178
2882,0.99964060760084,0.0003593923991601339,0.01773966413562536,0.9822603358643746
2883,0.999640610063193,0.0003593899368068871,0.01773945170334514,0.9822605482966549
2884,0.9996406101047157,0.0003593898952842938,0.01773945056732981,0.9822605494326703
2885,0.9996406099628362,0.00035939003716374714,0.01773945704549869,0.9822605429545014
2886,0.9996406115566726,0.000359388443327337,0.017739321582688584,0.9822606784173114
2887,0.9996406116710199,0.0003593883289800222,0.01773931302232622,0.9822606869776739
2888,0.9996406121204436,0.00035938787955635474,0.017739273186317576,0.9822607268136824
2889,0.9996406114096577,0.0003593885903423294,0.017739335261822437,0.9822606647381776
2890,0.99964060991566,0.00035939008434009715,0.017739466344475492,0.9822605336555245
2891,0.9996406120107516,0.00035938798924830065,0.017739277154636347,0.9822607228453636
2892,0.9996406124136558,0.00035938758634416524,0.01773924229660997,0.98226075770339
2893,0.9996406121604294,0.0003593878395705024,0.017739269793896888,0.982260730206103
2894,0.9996406111890794,0.0003593888109205667,0.01773935356247013,0.9822606464375299
2895,0.9996406125263955,0.0003593874736044533,0.017739232555594876,0.982260767444405
2896,0.9996406143428482,0.0003593856571517827,0.017739074451531188,0.9822609255484689
2897,0.9996406131810431,0.00035938681895685167,0.017739180330702674,0.9822608196692972
2898,0.9996406131561199,0.0003593868438802081,0.017739178105681746,0.9822608218943183
2899,0.9996406135180829,0.00035938648191719246,0.01773914739192549,0.9822608526080746
2900,0.9996406150480909,0.00035938495190905936,0.017739015740992275,0.9822609842590078
2901,0.9996406148975328,0.0003593851024672243,0.017739028843882648,0.9822609711561173
2902,0.999640614969141,0.00035938503085890765,0.017739020601257958,0.982260979398742
2903,0.9996406145219252,0.0003593854780748726,0.017739062772606284,0.9822609372273937
2904,0.9996406150333814,0.00035938496661860056,0.017739015215723117,0.9822609847842768
2905,0.9996406153040484,0.00035938469595165565,0.01773899351231419,0.9822610064876859
2906,0.9996406155222923,0.0003593844777075826,0.01773896974877515,0.9822610302512248
2907,0.9996406157260065,0.0003593842739934169,0.017738955346403965,0.982261044653596
2908,0.9996406161911413,0.00035938380885876747,0.01773891352858464,0.9822610864714153
2909,0.9996406169489189,0.0003593830510810269,0.017738844942304884,0.9822611550576951
2910,0.9996406173068759,0.00035938269312415496,0.01773881818741808,0.9822611818125818
2911,0.9996406171490714,0.0003593828509286652,0.01773883133885824,0.9822611686611417
2912,0.9996406173477679,0.00035938265223212995,0.01773881427051029,0.9822611857294897
2913,0.9996406179134498,0.0003593820865501002,0.01773876397321961,0.9822612360267805
2914,0.9996406186567344,0.00035938134326555794,0.017738699532814456,0.9822613004671855
2915,0.9996406172395446,0.000359382760455491,0.017738826099526716,0.9822611739004732
2916,0.9996406179641398,0.00035938203586016477,0.017738756652817166,0.9822612433471828
2917,0.9996406178962777,0.0003593821037222939,0.01773876943008205,0.9822612305699179
2918,0.9996406186550298,0.0003593813449700708,0.017738701371000587,0.9822612986289994
2919,0.9996406185115198,0.0003593814884802725,0.017738713917433084,0.982261286082567
2920,0.9822613093952179,0.017738690604782004,0.0003593812301516066,0.9996406187698484
2921,0.9996406181883364,0.0003593818116635811,0.01773874249226492,0.982261257507735
2922,0.9996406175184173,0.0003593824815826607,0.01773880179718117,0.9822611982028189
2923,0.999640618222702,0.00035938177729800735,0.017738735455795813,0.9822612645442043
2924,0.9996406190849672,0.0003593809150327607,0.017738661439117495,0.9822613385608825
2925,0.9996406200157711,0.00035937998422887207,0.017738579546272764,0.9822614204537272
2926,0.999640620704974,0.00035937929502606196,0.017738520937998298,0.9822614790620017
2927,0.9996406216809003,0.00035937831909970444,0.017738438637085983,0.982261561362914
2928,0.9996406220144313,0.0003593779855687062,0.017738406017512736,0.9822615939824872
2929,0.9996406225175141,0.0003593774824860027,0.017738364891664526,0.9822616351083355
2930,0.9996406229623335,0.0003593770376665376,0.017738328832738716,0.9822616711672613
2931,0.999640622962098,0.00035937703790197233,0.017738329290931283,0.9822616707090688
2932,0.9996406226478445,0.0003593773521554432,0.017738354221331746,0.9822616457786684
2933,0.9996406225481472,0.00035937745185284884,0.017738361094476053,0.982261638905524
2934,0.9996406216273214,0.0003593783726785837,0.017738444266495276,0.9822615557335047
2935,0.999640621614016,0.00035937838598400744,0.01773844417463642,0.9822615558253635
2936,0.9996406218404806,0.00035937815951925744,0.017738426527797016,0.982261573472203
2937,0.9996406209546995,0.00035937904530042834,0.017738504048984065,0.982261495951016
2938,0.9996406214534344,0.000359378546565653,0.01773845859128273,0.9822615414087172
2939,0.9996406215473331,0.0003593784526667642,0.01773844551249259,0.9822615544875074
2940,0.9996406218718912,0.00035937812810875357,0.01773842238711908,0.9822615776128809
2941,0.9996406217314879,0.00035937826851207915,0.017738434679000735,0.9822615653209993
2942,0.9996406220177207,0.00035937798227928295,0.01773840857816553,0.9822615914218344
2943,0.9996406220942234,0.0003593779057765588,0.017738402390096664,0.9822615976099034
2944,0.9996406225983738,0.0003593774016260782,0.017738359419283044,0.982261640580717
2945,0.9996406236598092,0.0003593763401908129,0.017738264064401935,0.9822617359355981
2946,0.9996406242852132,0.00035937571478676243,0.017738208021399082,0.9822617919786009
2947,0.999640624670464,0.0003593753295360596,0.017738174797066276,0.9822618252029337
2948,0.9996406248966921,0.0003593751033078047,0.01773815975845128,0.9822618402415486
2949,0.9996406248412139,0.0003593751587861113,0.017738164347864325,0.9822618356521357
2950,0.999640624942364,0.00035937505763601905,0.017738154888867298,0.9822618451111327
2951,0.9996406244331426,0.00035937556685738893,0.017738199839446796,0.9822618001605532
2952,0.9996406251125622,0.00035937488743767486,0.017738139219492476,0.9822618607805076
2953,0.9996406254050193,0.0003593745949807409,0.017738109359260033,0.98226189064074
2954,0.9996406258152736,0.0003593741847263512,0.017738079748414525,0.9822619202515855
2955,0.9996406256713614,0.0003593743286386523,0.017738092433060924,0.9822619075669391
2956,0.9996406258768993,0.00035937412310063096,0.017738072612221014,0.982261927387779
2957,0.9996406256531072,0.00035937434689283724,0.0177380943776502,0.9822619056223498
2958,0.999640626044925,0.00035937395507500375,0.017738058097355375,0.9822619419026446
2959,0.9996406263997071,0.0003593736002930273,0.017738024851217334,0.9822619751487828
2960,0.9996406257017015,0.00035937429829839334,0.017738089898307507,0.9822619101016925
2961,0.9996406258412286,0.0003593741587713605,0.017738076412210785,0.9822619235877892
2962,0.9996406228924581,0.00035937710754179586,0.017738339199678932,0.9822616608003211
2963,0.9996406226413306,0.00035937735866947663,0.017738358953671377,0.9822616410463285
2964,0.9996406218694621,0.0003593781305379066,0.01773842467007742,0.9822615753299225
2965,0.9996406212037824,0.00035937879621760507,0.017738484568153207,0.9822615154318467
2966,0.9996406211457483,0.0003593788542516992,0.017738485863960093,0.98226151413604
2967,0.9996406203899534,0.00035937961004656833,0.017738553868261772,0.9822614461317382
2968,0.9996406200415396,0.00035937995846044415,0.017738584785275267,0.9822614152147247
2969,0.9996406209216646,0.00035937907833538056,0.017738502573885474,0.9822614974261145
2970,0.9996406214916862,0.00035937850831380976,0.017738456774427445,0.9822615432255726
